track,date,url
RP,04/23/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=RP&CTRY=USA&DT=04/23/2022&DAY=D&STYLE=EQB
HOU,04/23/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=HOU&CTRY=USA&DT=04/23/2022&DAY=D&STYLE=EQB
SRP,04/23/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SRP&CTRY=USA&DT=04/23/2022&DAY=D&STYLE=EQB
TAM,04/23/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TAM&CTRY=USA&DT=04/23/2022&DAY=D&STYLE=EQB
WO,04/23/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=WO&CTRY=CAN&DT=04/23/2022&DAY=D&STYLE=EQB
AQU,04/24/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=AQU&CTRY=USA&DT=04/24/2022&DAY=D&STYLE=EQB
CMR,04/24/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CMR&CTRY=PR&DT=04/24/2022&DAY=D&STYLE=EQB
DG,04/24/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=DG&CTRY=USA&DT=04/24/2022&DAY=D&STYLE=EQB
FON,04/24/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FON&CTRY=USA&DT=04/24/2022&DAY=D&STYLE=EQB
GG,04/24/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GG&CTRY=USA&DT=04/24/2022&DAY=D&STYLE=EQB
GP,04/24/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GP&CTRY=USA&DT=04/24/2022&DAY=D&STYLE=EQB
HAW,04/24/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=HAW&CTRY=USA&DT=04/24/2022&DAY=D&STYLE=EQB
KEE,04/24/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=KEE&CTRY=USA&DT=04/24/2022&DAY=D&STYLE=EQB
LRL,04/24/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LRL&CTRY=USA&DT=04/24/2022&DAY=D&STYLE=EQB
LA,04/24/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LA&CTRY=USA&DT=04/24/2022&DAY=D&STYLE=EQB
MNR,04/24/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=MNR&CTRY=USA&DT=04/24/2022&DAY=D&STYLE=EQB
OP,04/24/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=OP&CTRY=USA&DT=04/24/2022&DAY=D&STYLE=EQB
RP,04/24/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=RP&CTRY=USA&DT=04/24/2022&DAY=D&STYLE=EQB
SRP,04/24/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SRP&CTRY=USA&DT=04/24/2022&DAY=D&STYLE=EQB
TAM,04/24/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TAM&CTRY=USA&DT=04/24/2022&DAY=D&STYLE=EQB
WO,04/24/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=WO&CTRY=CAN&DT=04/24/2022&DAY=D&STYLE=EQB
FL,04/25/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FL&CTRY=USA&DT=04/25/2022&DAY=D&STYLE=EQB
MNR,04/25/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=MNR&CTRY=USA&DT=04/25/2022&DAY=D&STYLE=EQB
PRX,04/25/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PRX&CTRY=USA&DT=04/25/2022&DAY=D&STYLE=EQB
TDN,04/25/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TDN&CTRY=USA&DT=04/25/2022&DAY=D&STYLE=EQB
TUP,04/25/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=04/25/2022&DAY=D&STYLE=EQB
WRD,04/25/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=WRD&CTRY=USA&DT=04/25/2022&DAY=D&STYLE=EQB
FL,04/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FL&CTRY=USA&DT=04/26/2022&DAY=D&STYLE=EQB
FAN,04/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FAN&CTRY=USA&DT=04/26/2022&DAY=D&STYLE=EQB
IND,04/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=IND&CTRY=USA&DT=04/26/2022&DAY=D&STYLE=EQB
PRX,04/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PRX&CTRY=USA&DT=04/26/2022&DAY=D&STYLE=EQB
TDN,04/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TDN&CTRY=USA&DT=04/26/2022&DAY=D&STYLE=EQB
TUP,04/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=04/26/2022&DAY=D&STYLE=EQB
WRD,04/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=WRD&CTRY=USA&DT=04/26/2022&DAY=D&STYLE=EQB
EVD,04/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=EVD&CTRY=USA&DT=04/27/2022&DAY=D&STYLE=EQB
CT,04/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CT&CTRY=USA&DT=04/27/2022&DAY=D&STYLE=EQB
IND,04/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=IND&CTRY=USA&DT=04/27/2022&DAY=D&STYLE=EQB
KEE,04/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=KEE&CTRY=USA&DT=04/27/2022&DAY=D&STYLE=EQB
PRX,04/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PRX&CTRY=USA&DT=04/27/2022&DAY=D&STYLE=EQB
PEN,04/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PEN&CTRY=USA&DT=04/27/2022&DAY=D&STYLE=EQB
TAM,04/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TAM&CTRY=USA&DT=04/27/2022&DAY=D&STYLE=EQB
TDN,04/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TDN&CTRY=USA&DT=04/27/2022&DAY=D&STYLE=EQB
TUP,04/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=04/27/2022&DAY=D&STYLE=EQB
WRD,04/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=WRD&CTRY=USA&DT=04/27/2022&DAY=D&STYLE=EQB
BEL,04/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=BEL&CTRY=USA&DT=04/28/2022&DAY=D&STYLE=EQB
BTP,04/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=BTP&CTRY=USA&DT=04/28/2022&DAY=D&STYLE=EQB
CMR,04/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CMR&CTRY=PR&DT=04/28/2022&DAY=D&STYLE=EQB
EVD,04/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=EVD&CTRY=USA&DT=04/28/2022&DAY=D&STYLE=EQB
GP,04/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GP&CTRY=USA&DT=04/28/2022&DAY=D&STYLE=EQB
CT,04/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CT&CTRY=USA&DT=04/28/2022&DAY=D&STYLE=EQB
KEE,04/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=KEE&CTRY=USA&DT=04/28/2022&DAY=D&STYLE=EQB
LRL,04/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LRL&CTRY=USA&DT=04/28/2022&DAY=D&STYLE=EQB
LS,04/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LS&CTRY=USA&DT=04/28/2022&DAY=D&STYLE=EQB
PEN,04/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PEN&CTRY=USA&DT=04/28/2022&DAY=D&STYLE=EQB
RP,04/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=RP&CTRY=USA&DT=04/28/2022&DAY=D&STYLE=EQB
TDN,04/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TDN&CTRY=USA&DT=04/28/2022&DAY=D&STYLE=EQB
TUP,04/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=04/28/2022&DAY=D&STYLE=EQB
BEL,04/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=BEL&CTRY=USA&DT=04/29/2022&DAY=D&STYLE=EQB
BTP,04/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=BTP&CTRY=USA&DT=04/29/2022&DAY=D&STYLE=EQB
CMR,04/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CMR&CTRY=PR&DT=04/29/2022&DAY=D&STYLE=EQB
DED,04/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=DED&CTRY=USA&DT=04/29/2022&DAY=D&STYLE=EQB
EVD,04/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=EVD&CTRY=USA&DT=04/29/2022&DAY=D&STYLE=EQB
FON,04/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FON&CTRY=USA&DT=04/29/2022&DAY=D&STYLE=EQB
GG,04/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GG&CTRY=USA&DT=04/29/2022&DAY=D&STYLE=EQB
GP,04/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GP&CTRY=USA&DT=04/29/2022&DAY=D&STYLE=EQB
CT,04/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CT&CTRY=USA&DT=04/29/2022&DAY=D&STYLE=EQB
KEE,04/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=KEE&CTRY=USA&DT=04/29/2022&DAY=D&STYLE=EQB
LRL,04/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LRL&CTRY=USA&DT=04/29/2022&DAY=D&STYLE=EQB
LS,04/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LS&CTRY=USA&DT=04/29/2022&DAY=D&STYLE=EQB
OP,04/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=OP&CTRY=USA&DT=04/29/2022&DAY=D&STYLE=EQB
PEN,04/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PEN&CTRY=USA&DT=04/29/2022&DAY=D&STYLE=EQB
RP,04/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=RP&CTRY=USA&DT=04/29/2022&DAY=D&STYLE=EQB
HOU,04/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=HOU&CTRY=USA&DT=04/29/2022&DAY=D&STYLE=EQB
SRP,04/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SRP&CTRY=USA&DT=04/29/2022&DAY=D&STYLE=EQB
TAM,04/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TAM&CTRY=USA&DT=04/29/2022&DAY=D&STYLE=EQB
AQU,04/03/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=AQU&CTRY=USA&DT=04/03/2022&DAY=D&STYLE=EQB
CMR,04/03/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CMR&CTRY=PR&DT=04/03/2022&DAY=D&STYLE=EQB
FON,04/03/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FON&CTRY=USA&DT=04/03/2022&DAY=D&STYLE=EQB
GG,04/03/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GG&CTRY=USA&DT=04/03/2022&DAY=D&STYLE=EQB
GP,04/03/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GP&CTRY=USA&DT=04/03/2022&DAY=D&STYLE=EQB
HAW,04/03/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=HAW&CTRY=USA&DT=04/03/2022&DAY=D&STYLE=EQB
LRL,04/03/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LRL&CTRY=USA&DT=04/03/2022&DAY=D&STYLE=EQB
LA,04/03/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LA&CTRY=USA&DT=04/03/2022&DAY=D&STYLE=EQB
LAD,04/03/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LAD&CTRY=USA&DT=04/03/2022&DAY=D&STYLE=EQB
OP,04/03/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=OP&CTRY=USA&DT=04/03/2022&DAY=D&STYLE=EQB
RP,04/03/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=RP&CTRY=USA&DT=04/03/2022&DAY=D&STYLE=EQB
RIL,04/03/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=RIL&CTRY=USA&DT=04/03/2022&DAY=D&STYLE=EQB
SA,04/03/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SA&CTRY=USA&DT=04/03/2022&DAY=D&STYLE=EQB
SUN,04/03/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SUN&CTRY=USA&DT=04/03/2022&DAY=D&STYLE=EQB
TAM,04/03/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TAM&CTRY=USA&DT=04/03/2022&DAY=D&STYLE=EQB
BEL,04/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=BEL&CTRY=USA&DT=04/30/2022&DAY=D&STYLE=EQB
CMR,04/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CMR&CTRY=PR&DT=04/30/2022&DAY=D&STYLE=EQB
CTM,04/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CTM&CTRY=CAN&DT=04/30/2022&DAY=D&STYLE=EQB
CHL,04/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CHL&CTRY=USA&DT=04/30/2022&DAY=D&STYLE=EQB
CD,04/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CD&CTRY=USA&DT=04/30/2022&DAY=D&STYLE=EQB
DED,04/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=DED&CTRY=USA&DT=04/30/2022&DAY=D&STYLE=EQB
EVD,04/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=EVD&CTRY=USA&DT=04/30/2022&DAY=D&STYLE=EQB
FON,04/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FON&CTRY=USA&DT=04/30/2022&DAY=D&STYLE=EQB
FX,04/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FX&CTRY=USA&DT=04/30/2022&DAY=D&STYLE=EQB
FAN,04/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FAN&CTRY=USA&DT=04/30/2022&DAY=D&STYLE=EQB
GLN,04/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GLN&CTRY=USA&DT=04/30/2022&DAY=D&STYLE=EQB
GG,04/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GG&CTRY=USA&DT=04/30/2022&DAY=D&STYLE=EQB
GP,04/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GP&CTRY=USA&DT=04/30/2022&DAY=D&STYLE=EQB
HAW,04/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=HAW&CTRY=USA&DT=04/30/2022&DAY=D&STYLE=EQB
CT,04/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CT&CTRY=USA&DT=04/30/2022&DAY=D&STYLE=EQB
LRL,04/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LRL&CTRY=USA&DT=04/30/2022&DAY=D&STYLE=EQB
LS,04/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LS&CTRY=USA&DT=04/30/2022&DAY=D&STYLE=EQB
LA,04/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LA&CTRY=USA&DT=04/30/2022&DAY=D&STYLE=EQB
OP,04/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=OP&CTRY=USA&DT=04/30/2022&DAY=D&STYLE=EQB
RP,04/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=RP&CTRY=USA&DT=04/30/2022&DAY=D&STYLE=EQB
HOU,04/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=HOU&CTRY=USA&DT=04/30/2022&DAY=D&STYLE=EQB
SA,04/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SA&CTRY=USA&DT=04/30/2022&DAY=D&STYLE=EQB
SRP,04/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SRP&CTRY=USA&DT=04/30/2022&DAY=D&STYLE=EQB
TAM,04/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TAM&CTRY=USA&DT=04/30/2022&DAY=D&STYLE=EQB
WBR,04/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=WBR&CTRY=USA&DT=04/30/2022&DAY=D&STYLE=EQB
WO,04/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=WO&CTRY=CAN&DT=04/30/2022&DAY=D&STYLE=EQB
LAD,04/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LAD&CTRY=USA&DT=04/04/2022&DAY=D&STYLE=EQB
MVR,04/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=MVR&CTRY=USA&DT=04/04/2022&DAY=D&STYLE=EQB
PRX,04/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PRX&CTRY=USA&DT=04/04/2022&DAY=D&STYLE=EQB
TUP,04/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=04/04/2022&DAY=D&STYLE=EQB
WRD,04/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=WRD&CTRY=USA&DT=04/04/2022&DAY=D&STYLE=EQB
LAD,04/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LAD&CTRY=USA&DT=04/05/2022&DAY=D&STYLE=EQB
MVR,04/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=MVR&CTRY=USA&DT=04/05/2022&DAY=D&STYLE=EQB
PRX,04/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PRX&CTRY=USA&DT=04/05/2022&DAY=D&STYLE=EQB
TUP,04/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=04/05/2022&DAY=D&STYLE=EQB
WRD,04/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=WRD&CTRY=USA&DT=04/05/2022&DAY=D&STYLE=EQB
EVD,04/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=EVD&CTRY=USA&DT=04/06/2022&DAY=D&STYLE=EQB
CT,04/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CT&CTRY=USA&DT=04/06/2022&DAY=D&STYLE=EQB
LAD,04/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LAD&CTRY=USA&DT=04/06/2022&DAY=D&STYLE=EQB
MVR,04/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=MVR&CTRY=USA&DT=04/06/2022&DAY=D&STYLE=EQB
PRX,04/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PRX&CTRY=USA&DT=04/06/2022&DAY=D&STYLE=EQB
PEN,04/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PEN&CTRY=USA&DT=04/06/2022&DAY=D&STYLE=EQB
TAM,04/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TAM&CTRY=USA&DT=04/06/2022&DAY=D&STYLE=EQB
TUP,04/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=04/06/2022&DAY=D&STYLE=EQB
WRD,04/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=WRD&CTRY=USA&DT=04/06/2022&DAY=D&STYLE=EQB
AQU,04/07/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=AQU&CTRY=USA&DT=04/07/2022&DAY=D&STYLE=EQB
CMR,04/07/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CMR&CTRY=PR&DT=04/07/2022&DAY=D&STYLE=EQB
EVD,04/07/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=EVD&CTRY=USA&DT=04/07/2022&DAY=D&STYLE=EQB
GP,04/07/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GP&CTRY=USA&DT=04/07/2022&DAY=D&STYLE=EQB
CT,04/07/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CT&CTRY=USA&DT=04/07/2022&DAY=D&STYLE=EQB
LRL,04/07/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LRL&CTRY=USA&DT=04/07/2022&DAY=D&STYLE=EQB
OP,04/07/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=OP&CTRY=USA&DT=04/07/2022&DAY=D&STYLE=EQB
PEN,04/07/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PEN&CTRY=USA&DT=04/07/2022&DAY=D&STYLE=EQB
RP,04/07/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=RP&CTRY=USA&DT=04/07/2022&DAY=D&STYLE=EQB
HOU,04/07/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=HOU&CTRY=USA&DT=04/07/2022&DAY=D&STYLE=EQB
TUP,04/07/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=04/07/2022&DAY=D&STYLE=EQB
AQU,04/08/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=AQU&CTRY=USA&DT=04/08/2022&DAY=D&STYLE=EQB
CMR,04/08/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CMR&CTRY=PR&DT=04/08/2022&DAY=D&STYLE=EQB
EVD,04/08/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=EVD&CTRY=USA&DT=04/08/2022&DAY=D&STYLE=EQB
FON,04/08/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FON&CTRY=USA&DT=04/08/2022&DAY=D&STYLE=EQB
GG,04/08/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GG&CTRY=USA&DT=04/08/2022&DAY=D&STYLE=EQB
GP,04/08/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GP&CTRY=USA&DT=04/08/2022&DAY=D&STYLE=EQB
CT,04/08/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CT&CTRY=USA&DT=04/08/2022&DAY=D&STYLE=EQB
